Year,State,Age group,Sex,Number of death
2011,Pulau Pinang,75-79,Male,596
2011,Pulau Pinang,75-79,Female,569
2011,Pulau Pinang,80-84,Male,439
2011,Pulau Pinang,80-84,Female,604
2011,Pulau Pinang,85 +,Male,422
2011,Pulau Pinang,85 +,Female,764
2011,Sabah,Under 1 year,Male,113
2011,Sabah,Under 1 year,Female,96
2011,Sabah,1-4,Male,25
2011,Sabah,1-4,Female,21
2011,Sabah,5-9,Male,43
2011,Sabah,5-9,Female,24
2011,Sabah,10-14,Male,35
2011,Sabah,10-14,Female,36
2011,Sabah,15-19,Male,101
2011,Sabah,15-19,Female,41
2011,Sabah,20-24,Male,85
2011,Sabah,20-24,Female,53
2011,Sabah,25-29,Male,118
2011,Sabah,25-29,Female,61
2011,Sabah,30-34,Male,116
2011,Sabah,30-34,Female,58
2011,Sabah,35-39,Male,120
2011,Sabah,35-39,Female,62
2011,Sabah,40-44,Male,191
2011,Sabah,40-44,Female,125
2011,Sabah,45-49,Male,265
2011,Sabah,45-49,Female,154
2011,Sabah,50-54,Male,391
2011,Sabah,50-54,Female,182
2011,Sabah,55-59,Male,409
2011,Sabah,55-59,Female,200
2011,Sabah,60-64,Male,391
2011,Sabah,60-64,Female,261
2011,Sabah,65-69,Male,516
2011,Sabah,65-69,Female,295
2011,Sabah,70-74,Male,595
2011,Sabah,70-74,Female,424
2011,Sabah,75-79,Male,591
2011,Sabah,75-79,Female,478
2011,Sabah,80-84,Male,406
2011,Sabah,80-84,Female,310
2011,Sabah,85 +,Male,338
2011,Sabah,85 +,Female,365
2011,Sarawak,Under 1 year,Male,162
2011,Sarawak,Under 1 year,Female,119
2011,Sarawak,1-4,Male,31
2011,Sarawak,1-4,Female,32
2011,Sarawak,5-9,Male,28
2011,Sarawak,5-9,Female,23
2011,Sarawak,10-14,Male,33
2011,Sarawak,10-14,Female,21
2011,Sarawak,15-19,Male,107
2011,Sarawak,15-19,Female,38
2011,Sarawak,20-24,Male,145
2011,Sarawak,20-24,Female,39
2011,Sarawak,25-29,Male,124
2011,Sarawak,25-29,Female,44
2011,Sarawak,30-34,Male,158
2011,Sarawak,30-34,Female,57
2011,Sarawak,35-39,Male,203
2011,Sarawak,35-39,Female,105
2011,Sarawak,40-44,Male,251
2011,Sarawak,40-44,Female,126
2011,Sarawak,45-49,Male,309
2011,Sarawak,45-49,Female,156
2011,Sarawak,50-54,Male,372
2011,Sarawak,50-54,Female,215
2011,Sarawak,55-59,Male,497
2011,Sarawak,55-59,Female,288
2011,Sarawak,60-64,Male,523
2011,Sarawak,60-64,Female,383
2011,Sarawak,65-69,Male,692
2011,Sarawak,65-69,Female,497
2011,Sarawak,70-74,Male,679
2011,Sarawak,70-74,Female,523
2011,Sarawak,75-79,Male,708
2011,Sarawak,75-79,Female,694
2011,Sarawak,80-84,Male,597
2011,Sarawak,80-84,Female,641
2011,Sarawak,85 +,Male,695
2011,Sarawak,85 +,Female,803
2011,Selangor,Under 1 year,Male,322
2011,Selangor,Under 1 year,Female,258
2011,Selangor,1-4,Male,91
2011,Selangor,1-4,Female,56
2011,Selangor,5-9,Male,42
2011,Selangor,5-9,Female,31
2011,Selangor,10-14,Male,60
2011,Selangor,10-14,Female,43
2011,Selangor,15-19,Male,221
2011,Selangor,15-19,Female,70
2011,Selangor,20-24,Male,271
2011,Selangor,20-24,Female,98
2011,Selangor,25-29,Male,287
2011,Selangor,25-29,Female,88
2011,Selangor,30-34,Male,296
2011,Selangor,30-34,Female,96
2011,Selangor,35-39,Male,363
2011,Selangor,35-39,Female,157
2011,Selangor,40-44,Male,510
2011,Selangor,40-44,Female,196
2011,Selangor,45-49,Male,697
2011,Selangor,45-49,Female,323
2011,Selangor,50-54,Male,966
2011,Selangor,50-54,Female,444
2011,Selangor,55-59,Male,1069
2011,Selangor,55-59,Female,577
2011,Selangor,60-64,Male,1232
2011,Selangor,60-64,Female,759
2011,Selangor,65-69,Male,1097
2011,Selangor,65-69,Female,739
2011,Selangor,70-74,Male,1282
2011,Selangor,70-74,Female,959
2011,Selangor,75-79,Male,1086
2011,Selangor,75-79,Female,1100
2011,Selangor,80-84,Male,735
2011,Selangor,80-84,Female,982
2011,Selangor,85 +,Male,638
2011,Selangor,85 +,Female,1111
2011,Terengganu,Under 1 year,Male,114
2011,Terengganu,Under 1 year,Female,106
2011,Terengganu,1-4,Male,24
2011,Terengganu,1-4,Female,26
2011,Terengganu,5-9,Male,23
2011,Terengganu,5-9,Female,18
2011,Terengganu,10-14,Male,22
2011,Terengganu,10-14,Female,11
2011,Terengganu,15-19,Male,74
2011,Terengganu,15-19,Female,22
2011,Terengganu,20-24,Male,93
2011,Terengganu,20-24,Female,27
2011,Terengganu,25-29,Male,85
2011,Terengganu,25-29,Female,35
2011,Terengganu,30-34,Male,113
2011,Terengganu,30-34,Female,41
2011,Terengganu,35-39,Male,156
2011,Terengganu,35-39,Female,47
2011,Terengganu,40-44,Male,167
2011,Terengganu,40-44,Female,57
2011,Terengganu,45-49,Male,185
2011,Terengganu,45-49,Female,102
2011,Terengganu,50-54,Male,231
2011,Terengganu,50-54,Female,134
2011,Terengganu,55-59,Male,290
2011,Terengganu,55-59,Female,188
2011,Terengganu,60-64,Male,304
2011,Terengganu,60-64,Female,182
2011,Terengganu,65-69,Male,414
2011,Terengganu,65-69,Female,277
2011,Terengganu,70-74,Male,429
2011,Terengganu,70-74,Female,367
2011,Terengganu,75-79,Male,283
2011,Terengganu,75-79,Female,300
2011,Terengganu,80-84,Male,229
2011,Terengganu,80-84,Female,351
2011,Terengganu,85 +,Male,282
2011,Terengganu,85 +,Female,400
2011,WP Kuala Lumpur,Under 1 year,Male,88
2011,WP Kuala Lumpur,Under 1 year,Female,75
2011,WP Kuala Lumpur,1-4,Male,20
2011,WP Kuala Lumpur,1-4,Female,10
2011,WP Kuala Lumpur,5-9,Male,11
2011,WP Kuala Lumpur,5-9,Female,6
2011,WP Kuala Lumpur,10-14,Male,20
2011,WP Kuala Lumpur,10-14,Female,6
2011,WP Kuala Lumpur,15-19,Male,48
2011,WP Kuala Lumpur,15-19,Female,8
2011,WP Kuala Lumpur,20-24,Male,68
2011,WP Kuala Lumpur,20-24,Female,22
2011,WP Kuala Lumpur,25-29,Male,80
2011,WP Kuala Lumpur,25-29,Female,22
2011,WP Kuala Lumpur,30-34,Male,94
2011,WP Kuala Lumpur,30-34,Female,26
2011,WP Kuala Lumpur,35-39,Male,103
2011,WP Kuala Lumpur,35-39,Female,39
2011,WP Kuala Lumpur,40-44,Male,149
2011,WP Kuala Lumpur,40-44,Female,68
2011,WP Kuala Lumpur,45-49,Male,257
2011,WP Kuala Lumpur,45-49,Female,102
2011,WP Kuala Lumpur,50-54,Male,334
2011,WP Kuala Lumpur,50-54,Female,155
2011,WP Kuala Lumpur,55-59,Male,413
2011,WP Kuala Lumpur,55-59,Female,221
2011,WP Kuala Lumpur,60-64,Male,456
2011,WP Kuala Lumpur,60-64,Female,246
2011,WP Kuala Lumpur,65-69,Male,417
2011,WP Kuala Lumpur,65-69,Female,244
2011,WP Kuala Lumpur,70-74,Male,482
2011,WP Kuala Lumpur,70-74,Female,367
2011,WP Kuala Lumpur,75-79,Male,432
2011,WP Kuala Lumpur,75-79,Female,371
2011,WP Kuala Lumpur,80-84,Male,302
2011,WP Kuala Lumpur,80-84,Female,392
2011,WP Kuala Lumpur,85 +,Male,278
2011,WP Kuala Lumpur,85 +,Female,495
2011,WP Labuan,Under 1 year,Male,12
2011,WP Labuan,Under 1 year,Female,2
2011,WP Labuan,1-4,Male,0
2011,WP Labuan,1-4,Female,2
2011,WP Labuan,5-9,Male,1
2011,WP Labuan,5-9,Female,1
2011,WP Labuan,10-14,Male,0
2011,WP Labuan,10-14,Female,0
2011,WP Labuan,15-19,Male,1
2011,WP Labuan,15-19,Female,1
2011,WP Labuan,20-24,Male,1
2011,WP Labuan,20-24,Female,1
2011,WP Labuan,25-29,Male,2
2011,WP Labuan,25-29,Female,2
2011,WP Labuan,30-34,Male,3
2011,WP Labuan,30-34,Female,1
2011,WP Labuan,35-39,Male,5
2011,WP Labuan,35-39,Female,0
2011,WP Labuan,40-44,Male,8
2011,WP Labuan,40-44,Female,2
2011,WP Labuan,45-49,Male,8
2011,WP Labuan,45-49,Female,3
2011,WP Labuan,50-54,Male,12
2011,WP Labuan,50-54,Female,7
2011,WP Labuan,55-59,Male,12
2011,WP Labuan,55-59,Female,5
2011,WP Labuan,60-64,Male,7
2011,WP Labuan,60-64,Female,6
2011,WP Labuan,65-69,Male,12
2011,WP Labuan,65-69,Female,7
2011,WP Labuan,70-74,Male,17
2011,WP Labuan,70-74,Female,13
2011,WP Labuan,75-79,Male,14
2011,WP Labuan,75-79,Female,6
2011,WP Labuan,80-84,Male,14
2011,WP Labuan,80-84,Female,13
2011,WP Labuan,85 +,Male,8
2011,WP Labuan,85 +,Female,9
2011,WP Putrajaya,Under 1 year,Male,12
2011,WP Putrajaya,Under 1 year,Female,13
2011,WP Putrajaya,1-4,Male,2
2011,WP Putrajaya,1-4,Female,0
2011,WP Putrajaya,5-9,Male,2
2011,WP Putrajaya,5-9,Female,0
2011,WP Putrajaya,10-14,Male,1
2011,WP Putrajaya,10-14,Female,0
2011,WP Putrajaya,15-19,Male,1
2011,WP Putrajaya,15-19,Female,0
2011,WP Putrajaya,20-24,Male,4
2011,WP Putrajaya,20-24,Female,1
2011,WP Putrajaya,25-29,Male,4
2011,WP Putrajaya,25-29,Female,3
2011,WP Putrajaya,30-34,Male,1
2011,WP Putrajaya,30-34,Female,1
2011,WP Putrajaya,35-39,Male,3
2011,WP Putrajaya,35-39,Female,1
2011,WP Putrajaya,40-44,Male,1
2011,WP Putrajaya,40-44,Female,3
2011,WP Putrajaya,45-49,Male,5
2011,WP Putrajaya,45-49,Female,5
2011,WP Putrajaya,50-54,Male,10
2011,WP Putrajaya,50-54,Female,3
2011,WP Putrajaya,55-59,Male,8
2011,WP Putrajaya,55-59,Female,3
2011,WP Putrajaya,60-64,Male,1
2011,WP Putrajaya,60-64,Female,2
2011,WP Putrajaya,65-69,Male,2
2011,WP Putrajaya,65-69,Female,1
2011,WP Putrajaya,70-74,Male,3
2011,WP Putrajaya,70-74,Female,3
2011,WP Putrajaya,75-79,Male,2
2011,WP Putrajaya,75-79,Female,2
2011,WP Putrajaya,80-84,Male,1
2011,WP Putrajaya,80-84,Female,5
2011,WP Putrajaya,85 +,Male,0
2011,WP Putrajaya,85 +,Female,4
2012,Malaysia,Under 1 year,Male,1882
2012,Malaysia,Under 1 year,Female,1395
2012,Malaysia,1-4,Male,385
2012,Malaysia,1-4,Female,347
2012,Malaysia,5-9,Male,329
2012,Malaysia,5-9,Female,261
2012,Malaysia,10-14,Male,501
2012,Malaysia,10-14,Female,283
2012,Malaysia,15-19,Male,1606
2012,Malaysia,15-19,Female,437
2012,Malaysia,20-24,Male,1700
2012,Malaysia,20-24,Female,535
2012,Malaysia,25-29,Male,1663
2012,Malaysia,25-29,Female,620
2012,Malaysia,30-34,Male,2008
2012,Malaysia,30-34,Female,761
2012,Malaysia,35-39,Male,2442
2012,Malaysia,35-39,Female,1009
2012,Malaysia,40-44,Male,3115
2012,Malaysia,40-44,Female,1430
2012,Malaysia,45-49,Male,4216
2012,Malaysia,45-49,Female,2236
2012,Malaysia,50-54,Male,6053
2012,Malaysia,50-54,Female,3229
2012,Malaysia,55-59,Male,7163
2012,Malaysia,55-59,Female,4015
2012,Malaysia,60-64,Male,8187
2012,Malaysia,60-64,Female,4961
2012,Malaysia,65-69,Male,8661
2012,Malaysia,65-69,Female,5557
2012,Malaysia,70-74,Male,9420
2012,Malaysia,70-74,Female,6945
2012,Malaysia,75-79,Male,8620
2012,Malaysia,75-79,Female,8075
2012,Malaysia,80-84,Male,6237
2012,Malaysia,80-84,Female,7742
2012,Malaysia,85 +,Male,5677
2012,Malaysia,85 +,Female,8989
2012,Johor,Under 1 year,Male,249
2012,Johor,Under 1 year,Female,175
2012,Johor,1-4,Male,54
2012,Johor,1-4,Female,34
2012,Johor,5-9,Male,46
2012,Johor,5-9,Female,29
2012,Johor,10-14,Male,64
2012,Johor,10-14,Female,30
2012,Johor,15-19,Male,241
2012,Johor,15-19,Female,66
2012,Johor,20-24,Male,242
2012,Johor,20-24,Female,76
2012,Johor,25-29,Male,217
2012,Johor,25-29,Female,72
2012,Johor,30-34,Male,247
2012,Johor,30-34,Female,99
2012,Johor,35-39,Male,325
2012,Johor,35-39,Female,144
2012,Johor,40-44,Male,411
2012,Johor,40-44,Female,199
2012,Johor,45-49,Male,554
2012,Johor,45-49,Female,327
2012,Johor,50-54,Male,744
2012,Johor,50-54,Female,391
2012,Johor,55-59,Male,884
2012,Johor,55-59,Female,509
2012,Johor,60-64,Male,1022
2012,Johor,60-64,Female,637
2012,Johor,65-69,Male,1044
2012,Johor,65-69,Female,641
2012,Johor,70-74,Male,1146
2012,Johor,70-74,Female,814
2012,Johor,75-79,Male,1103
2012,Johor,75-79,Female,939
2012,Johor,80-84,Male,720
2012,Johor,80-84,Female,942
2012,Johor,85 +,Male,676
2012,Johor,85 +,Female,1088
2012,Kedah,Under 1 year,Male,162
2012,Kedah,Under 1 year,Female,100
2012,Kedah,1-4,Male,29
2012,Kedah,1-4,Female,20
2012,Kedah,5-9,Male,32
2012,Kedah,5-9,Female,19
2012,Kedah,10-14,Male,34
2012,Kedah,10-14,Female,31
2012,Kedah,15-19,Male,147
2012,Kedah,15-19,Female,42
2012,Kedah,20-24,Male,146
2012,Kedah,20-24,Female,44
2012,Kedah,25-29,Male,127
2012,Kedah,25-29,Female,58
2012,Kedah,30-34,Male,150
2012,Kedah,30-34,Female,57
2012,Kedah,35-39,Male,185
2012,Kedah,35-39,Female,84
2012,Kedah,40-44,Male,243
2012,Kedah,40-44,Female,115
2012,Kedah,45-49,Male,339
2012,Kedah,45-49,Female,199
2012,Kedah,50-54,Male,542
2012,Kedah,50-54,Female,292
2012,Kedah,55-59,Male,672
2012,Kedah,55-59,Female,343
2012,Kedah,60-64,Male,734
2012,Kedah,60-64,Female,445
2012,Kedah,65-69,Male,725
2012,Kedah,65-69,Female,493
2012,Kedah,70-74,Male,868
2012,Kedah,70-74,Female,608
2012,Kedah,75-79,Male,842
2012,Kedah,75-79,Female,808
2012,Kedah,80-84,Male,587
2012,Kedah,80-84,Female,714
2012,Kedah,85 +,Male,495
2012,Kedah,85 +,Female,737
2012,Kelantan,Under 1 year,Male,176
2012,Kelantan,Under 1 year,Female,123
2012,Kelantan,1-4,Male,32
2012,Kelantan,1-4,Female,35
2012,Kelantan,5-9,Male,31
2012,Kelantan,5-9,Female,26
2012,Kelantan,10-14,Male,51
2012,Kelantan,10-14,Female,21
2012,Kelantan,15-19,Male,116
2012,Kelantan,15-19,Female,26
2012,Kelantan,20-24,Male,107
2012,Kelantan,20-24,Female,35
2012,Kelantan,25-29,Male,123
2012,Kelantan,25-29,Female,44
2012,Kelantan,30-34,Male,153
2012,Kelantan,30-34,Female,59
2012,Kelantan,35-39,Male,227
2012,Kelantan,35-39,Female,59
2012,Kelantan,40-44,Male,219
2012,Kelantan,40-44,Female,79
2012,Kelantan,45-49,Male,244
2012,Kelantan,45-49,Female,158
2012,Kelantan,50-54,Male,406
2012,Kelantan,50-54,Female,237
2012,Kelantan,55-59,Male,427
2012,Kelantan,55-59,Female,286
2012,Kelantan,60-64,Male,525
2012,Kelantan,60-64,Female,336
2012,Kelantan,65-69,Male,658
2012,Kelantan,65-69,Female,460
2012,Kelantan,70-74,Male,615
2012,Kelantan,70-74,Female,545
2012,Kelantan,75-79,Male,527
2012,Kelantan,75-79,Female,502
2012,Kelantan,80-84,Male,443
2012,Kelantan,80-84,Female,604
2012,Kelantan,85 +,Male,509
2012,Kelantan,85 +,Female,666
2012,Melaka,Under 1 year,Male,54
2012,Melaka,Under 1 year,Female,51
2012,Melaka,1-4,Male,7
2012,Melaka,1-4,Female,7
2012,Melaka,5-9,Male,8
2012,Melaka,5-9,Female,10
2012,Melaka,10-14,Male,14
2012,Melaka,10-14,Female,9
2012,Melaka,15-19,Male,60
2012,Melaka,15-19,Female,16
2012,Melaka,20-24,Male,56
2012,Melaka,20-24,Female,18
2012,Melaka,25-29,Male,51
2012,Melaka,25-29,Female,20
2012,Melaka,30-34,Male,51
2012,Melaka,30-34,Female,24
2012,Melaka,35-39,Male,57
2012,Melaka,35-39,Female,25
2012,Melaka,40-44,Male,83
2012,Melaka,40-44,Female,42
2012,Melaka,45-49,Male,135
2012,Melaka,45-49,Female,78
2012,Melaka,50-54,Male,181
2012,Melaka,50-54,Female,113
2012,Melaka,55-59,Male,228
2012,Melaka,55-59,Female,111
2012,Melaka,60-64,Male,293
2012,Melaka,60-64,Female,173
2012,Melaka,65-69,Male,282
2012,Melaka,65-69,Female,194
2012,Melaka,70-74,Male,327
2012,Melaka,70-74,Female,214
2012,Melaka,75-79,Male,316
2012,Melaka,75-79,Female,291
2012,Melaka,80-84,Male,223
2012,Melaka,80-84,Female,298
2012,Melaka,85 +,Male,162
2012,Melaka,85 +,Female,293
2012,Negeri Sembilan,Under 1 year,Male,71
2012,Negeri Sembilan,Under 1 year,Female,64
2012,Negeri Sembilan,1-4,Male,5
2012,Negeri Sembilan,1-4,Female,11
2012,Negeri Sembilan,5-9,Male,7
2012,Negeri Sembilan,5-9,Female,10
2012,Negeri Sembilan,10-14,Male,9
2012,Negeri Sembilan,10-14,Female,9
2012,Negeri Sembilan,15-19,Male,64
2012,Negeri Sembilan,15-19,Female,19
2012,Negeri Sembilan,20-24,Male,72
2012,Negeri Sembilan,20-24,Female,24
2012,Negeri Sembilan,25-29,Male,82
2012,Negeri Sembilan,25-29,Female,22
2012,Negeri Sembilan,30-34,Male,103
2012,Negeri Sembilan,30-34,Female,29
2012,Negeri Sembilan,35-39,Male,102
2012,Negeri Sembilan,35-39,Female,40
2012,Negeri Sembilan,40-44,Male,149
2012,Negeri Sembilan,40-44,Female,59
2012,Negeri Sembilan,45-49,Male,192
2012,Negeri Sembilan,45-49,Female,93
2012,Negeri Sembilan,50-54,Male,281
2012,Negeri Sembilan,50-54,Female,145
2012,Negeri Sembilan,55-59,Male,323
2012,Negeri Sembilan,55-59,Female,181
2012,Negeri Sembilan,60-64,Male,382
2012,Negeri Sembilan,60-64,Female,216
2012,Negeri Sembilan,65-69,Male,319
2012,Negeri Sembilan,65-69,Female,220
2012,Negeri Sembilan,70-74,Male,361
2012,Negeri Sembilan,70-74,Female,309
2012,Negeri Sembilan,75-79,Male,361
2012,Negeri Sembilan,75-79,Female,354
2012,Negeri Sembilan,80-84,Male,251
2012,Negeri Sembilan,80-84,Female,327
2012,Negeri Sembilan,85 +,Male,242
2012,Negeri Sembilan,85 +,Female,387
2012,Pahang,Under 1 year,Male,128
2012,Pahang,Under 1 year,Female,91
2012,Pahang,1-4,Male,40
2012,Pahang,1-4,Female,33
2012,Pahang,5-9,Male,19
2012,Pahang,5-9,Female,20
2012,Pahang,10-14,Male,41
2012,Pahang,10-14,Female,20
2012,Pahang,15-19,Male,113
2012,Pahang,15-19,Female,32
2012,Pahang,20-24,Male,133
2012,Pahang,20-24,Female,36
2012,Pahang,25-29,Male,118
2012,Pahang,25-29,Female,50
2012,Pahang,30-34,Male,171
2012,Pahang,30-34,Female,54
2012,Pahang,35-39,Male,217
2012,Pahang,35-39,Female,68
2012,Pahang,40-44,Male,186
2012,Pahang,40-44,Female,73
2012,Pahang,45-49,Male,247
2012,Pahang,45-49,Female,125
2012,Pahang,50-54,Male,351
2012,Pahang,50-54,Female,182
2012,Pahang,55-59,Male,423
2012,Pahang,55-59,Female,241
2012,Pahang,60-64,Male,497
2012,Pahang,60-64,Female,261
2012,Pahang,65-69,Male,519
2012,Pahang,65-69,Female,313
2012,Pahang,70-74,Male,567
2012,Pahang,70-74,Female,378
2012,Pahang,75-79,Male,443
2012,Pahang,75-79,Female,389
2012,Pahang,80-84,Male,246
2012,Pahang,80-84,Female,313
2012,Pahang,85 +,Male,254
2012,Pahang,85 +,Female,399
2012,Perak,Under 1 year,Male,142
2012,Perak,Under 1 year,Female,107
2012,Perak,1-4,Male,31
2012,Perak,1-4,Female,36
2012,Perak,5-9,Male,27
2012,Perak,5-9,Female,18
2012,Perak,10-14,Male,58
2012,Perak,10-14,Female,33
2012,Perak,15-19,Male,160
2012,Perak,15-19,Female,48
2012,Perak,20-24,Male,178
2012,Perak,20-24,Female,60
2012,Perak,25-29,Male,165
2012,Perak,25-29,Female,72
2012,Perak,30-34,Male,202
2012,Perak,30-34,Female,78
2012,Perak,35-39,Male,217
2012,Perak,35-39,Female,93
2012,Perak,40-44,Male,327
2012,Perak,40-44,Female,130
2012,Perak,45-49,Male,456
2012,Perak,45-49,Female,207
2012,Perak,50-54,Male,681
2012,Perak,50-54,Female,348
2012,Perak,55-59,Male,779
2012,Perak,55-59,Female,423
2012,Perak,60-64,Male,985
2012,Perak,60-64,Female,579
2012,Perak,65-69,Male,1052
2012,Perak,65-69,Female,635
2012,Perak,70-74,Male,1217
2012,Perak,70-74,Female,875
2012,Perak,75-79,Male,1136
2012,Perak,75-79,Female,1094
2012,Perak,80-84,Male,837
2012,Perak,80-84,Female,1074
2012,Perak,85 +,Male,665
2012,Perak,85 +,Female,1170
2012,Perlis,Under 1 year,Male,12
2012,Perlis,Under 1 year,Female,15
2012,Perlis,1-4,Male,3
2012,Perlis,1-4,Female,7
2012,Perlis,5-9,Male,1
2012,Perlis,5-9,Female,4
2012,Perlis,10-14,Male,5
2012,Perlis,10-14,Female,2
2012,Perlis,15-19,Male,18
2012,Perlis,15-19,Female,8
2012,Perlis,20-24,Male,17
2012,Perlis,20-24,Female,5
2012,Perlis,25-29,Male,15
2012,Perlis,25-29,Female,5
2012,Perlis,30-34,Male,18
2012,Perlis,30-34,Female,8
2012,Perlis,35-39,Male,15
2012,Perlis,35-39,Female,7
2012,Perlis,40-44,Male,13
2012,Perlis,40-44,Female,21
2012,Perlis,45-49,Male,38
2012,Perlis,45-49,Female,29
2012,Perlis,50-54,Male,54
2012,Perlis,50-54,Female,41
2012,Perlis,55-59,Male,81
2012,Perlis,55-59,Female,42
2012,Perlis,60-64,Male,88
2012,Perlis,60-64,Female,70
2012,Perlis,65-69,Male,119
2012,Perlis,65-69,Female,73
2012,Perlis,70-74,Male,132
2012,Perlis,70-74,Female,86
2012,Perlis,75-79,Male,89
2012,Perlis,75-79,Female,105
2012,Perlis,80-84,Male,79
2012,Perlis,80-84,Female,129
2012,Perlis,85 +,Male,80
2012,Perlis,85 +,Female,121
2012,Pulau Pinang,Under 1 year,Male,89
2012,Pulau Pinang,Under 1 year,Female,67
2012,Pulau Pinang,1-4,Male,15
2012,Pulau Pinang,1-4,Female,13
2012,Pulau Pinang,5-9,Male,13
2012,Pulau Pinang,5-9,Female,10
2012,Pulau Pinang,10-14,Male,22
2012,Pulau Pinang,10-14,Female,21
2012,Pulau Pinang,15-19,Male,88
2012,Pulau Pinang,15-19,Female,18
2012,Pulau Pinang,20-24,Male,82
2012,Pulau Pinang,20-24,Female,15
2012,Pulau Pinang,25-29,Male,67
2012,Pulau Pinang,25-29,Female,27
2012,Pulau Pinang,30-34,Male,87
2012,Pulau Pinang,30-34,Female,39
2012,Pulau Pinang,35-39,Male,133
2012,Pulau Pinang,35-39,Female,64
2012,Pulau Pinang,40-44,Male,160
2012,Pulau Pinang,40-44,Female,70
2012,Pulau Pinang,45-49,Male,243
2012,Pulau Pinang,45-49,Female,119
2012,Pulau Pinang,50-54,Male,364
2012,Pulau Pinang,50-54,Female,190
2012,Pulau Pinang,55-59,Male,471
2012,Pulau Pinang,55-59,Female,268
2012,Pulau Pinang,60-64,Male,556
2012,Pulau Pinang,60-64,Female,341
2012,Pulau Pinang,65-69,Male,621
2012,Pulau Pinang,65-69,Female,395
2012,Pulau Pinang,70-74,Male,662
2012,Pulau Pinang,70-74,Female,530
2012,Pulau Pinang,75-79,Male,586
2012,Pulau Pinang,75-79,Female,525
2012,Pulau Pinang,80-84,Male,437
2012,Pulau Pinang,80-84,Female,558
2012,Pulau Pinang,85 +,Male,382
2012,Pulau Pinang,85 +,Female,785
2012,Sabah,Under 1 year,Male,106
2012,Sabah,Under 1 year,Female,85
2012,Sabah,1-4,Male,26
2012,Sabah,1-4,Female,27
2012,Sabah,5-9,Male,36
2012,Sabah,5-9,Female,30
2012,Sabah,10-14,Male,53
2012,Sabah,10-14,Female,25
2012,Sabah,15-19,Male,94
2012,Sabah,15-19,Female,32
2012,Sabah,20-24,Male,123
2012,Sabah,20-24,Female,56
2012,Sabah,25-29,Male,115
2012,Sabah,25-29,Female,49
2012,Sabah,30-34,Male,125
2012,Sabah,30-34,Female,51
2012,Sabah,35-39,Male,153
2012,Sabah,35-39,Female,74
2012,Sabah,40-44,Male,192
2012,Sabah,40-44,Female,120
2012,Sabah,45-49,Male,272
2012,Sabah,45-49,Female,165
2012,Sabah,50-54,Male,426
2012,Sabah,50-54,Female,219
2012,Sabah,55-59,Male,426
2012,Sabah,55-59,Female,227
2012,Sabah,60-64,Male,420
2012,Sabah,60-64,Female,260
2012,Sabah,65-69,Male,398
2012,Sabah,65-69,Female,279
2012,Sabah,70-74,Male,584
2012,Sabah,70-74,Female,415
2012,Sabah,75-79,Male,542
2012,Sabah,75-79,Female,480
2012,Sabah,80-84,Male,382
2012,Sabah,80-84,Female,343
2012,Sabah,85 +,Male,306
2012,Sabah,85 +,Female,350
2012,Sarawak,Under 1 year,Male,160
2012,Sarawak,Under 1 year,Female,115
2012,Sarawak,1-4,Male,28
2012,Sarawak,1-4,Female,31
2012,Sarawak,5-9,Male,27
2012,Sarawak,5-9,Female,22
2012,Sarawak,10-14,Male,47
2012,Sarawak,10-14,Female,14
2012,Sarawak,15-19,Male,106
2012,Sarawak,15-19,Female,29
2012,Sarawak,20-24,Male,116
2012,Sarawak,20-24,Female,43
2012,Sarawak,25-29,Male,129
2012,Sarawak,25-29,Female,43
2012,Sarawak,30-34,Male,153
2012,Sarawak,30-34,Female,62
2012,Sarawak,35-39,Male,176
2012,Sarawak,35-39,Female,92
2012,Sarawak,40-44,Male,241
2012,Sarawak,40-44,Female,130
2012,Sarawak,45-49,Male,324
2012,Sarawak,45-49,Female,167
2012,Sarawak,50-54,Male,371
2012,Sarawak,50-54,Female,254
2012,Sarawak,55-59,Male,495
2012,Sarawak,55-59,Female,307
2012,Sarawak,60-64,Male,580
2012,Sarawak,60-64,Female,384
2012,Sarawak,65-69,Male,737
2012,Sarawak,65-69,Female,505
2012,Sarawak,70-74,Male,735
2012,Sarawak,70-74,Female,550
2012,Sarawak,75-79,Male,722
2012,Sarawak,75-79,Female,612
2012,Sarawak,80-84,Male,641
2012,Sarawak,80-84,Female,667
2012,Sarawak,85 +,Male,631
2012,Sarawak,85 +,Female,800
2012,Selangor,Under 1 year,Male,329
2012,Selangor,Under 1 year,Female,241
2012,Selangor,1-4,Male,70
2012,Selangor,1-4,Female,63
2012,Selangor,5-9,Male,44
2012,Selangor,5-9,Female,42
2012,Selangor,10-14,Male,60
2012,Selangor,10-14,Female,41
2012,Selangor,15-19,Male,238
2012,Selangor,15-19,Female,62
2012,Selangor,20-24,Male,271
2012,Selangor,20-24,Female,74
2012,Selangor,25-29,Male,258
2012,Selangor,25-29,Female,92
2012,Selangor,30-34,Male,340
2012,Selangor,30-34,Female,130
2012,Selangor,35-39,Male,384
2012,Selangor,35-39,Female,162
2012,Selangor,40-44,Male,548
2012,Selangor,40-44,Female,254
2012,Selangor,45-49,Male,753
2012,Selangor,45-49,Female,367
2012,Selangor,50-54,Male,1043
2012,Selangor,50-54,Female,483
2012,Selangor,55-59,Male,1216
2012,Selangor,55-59,Female,660
2012,Selangor,60-64,Male,1275
